# Source: https://omlc.org/spectra/PhotochemCAD/html/135.html
# Date accessed: 20 Jan 2021
723.2	0.0503
723	0.05037
722.8	0.05018
722.6	0.05011
722.4	0.05023
722.2	0.05006
722	0.0502
721.8	0.05013
721.6	0.04997
721.4	0.05
721.2	0.05021
721	0.04992
720.8	0.04993
720.6	0.04997
720.4	0.04995
720.2	0.04986
720	0.05019
719.8	0.05005
719.6	0.05007
719.4	0.05002
719.2	0.05002
719	0.05011
718.8	0.04981
718.6	0.04987
718.4	0.04953
718.2	0.04954
718	0.04971
717.8	0.04951
717.6	0.04952
717.4	0.04939
717.2	0.04942
717	0.04953
716.8	0.04953
716.6	0.04928
716.4	0.04955
716.2	0.0496
716	0.04957
715.8	0.04954
715.6	0.04969
715.4	0.04954
715.2	0.0497
715	0.04941
714.8	0.04962
714.6	0.04948
714.4	0.0494
714.2	0.0494
714	0.04916
713.8	0.0493
713.6	0.04933
713.4	0.0493
713.2	0.04933
713	0.04925
712.8	0.04926
712.6	0.04934
712.4	0.04895
712.2	0.04907
712	0.04904
711.8	0.04894
711.6	0.04877
711.4	0.04874
711.2	0.04881
711	0.04859
710.8	0.0487
710.6	0.04855
710.4	0.04846
710.2	0.04852
710	0.04829
709.8	0.04803
709.6	0.04826
709.4	0.04792
709.2	0.04795
709	0.04778
708.8	0.04767
708.6	0.04764
708.4	0.04737
708.2	0.0472
708	0.04718
707.8	0.04707
707.6	0.04713
707.4	0.04687
707.2	0.04718
707	0.04695
706.8	0.04695
706.6	0.04667
706.4	0.04639
706.2	0.04644
706	0.04626
705.8	0.04606
705.6	0.04613
705.4	0.04584
705.2	0.04579
705	0.04548
704.8	0.04568
704.6	0.04529
704.4	0.04523
704.2	0.04519
704	0.045
703.8	0.04478
703.6	0.04458
703.4	0.04431
703.2	0.04433
703	0.04424
702.8	0.04402
702.6	0.04395
702.4	0.04342
702.2	0.0436
702	0.04348
701.8	0.04314
701.6	0.04318
701.4	0.04315
701.2	0.04271
701	0.04267
700.8	0.04242
700.6	0.04208
700.4	0.04203
700.2	0.04168
700	0.04162
699.8	0.04142
699.6	0.04127
699.4	0.04093
699.2	0.04088
699	0.0407
698.8	0.04049
698.6	0.04042
698.4	0.04015
698.2	0.0398
698	0.03959
697.8	0.0396
697.6	0.03925
697.4	0.03901
697.2	0.03909
697	0.03872
696.8	0.03841
696.6	0.03833
696.4	0.03802
696.2	0.03805
696	0.03768
695.8	0.03729
695.6	0.03707
695.4	0.03687
695.2	0.03673
695	0.0363
694.8	0.03626
694.6	0.03602
694.4	0.03591
694.2	0.03576
694	0.03549
693.8	0.0351
693.6	0.03516
693.4	0.03497
693.2	0.0345
693	0.03445
692.8	0.03429
692.6	0.03384
692.4	0.03386
692.2	0.03362
692	0.03377
691.8	0.03355
691.6	0.03343
691.4	0.03314
691.2	0.0328
691	0.03279
690.8	0.03253
690.6	0.03231
690.4	0.0322
690.2	0.03203
690	0.03163
689.8	0.03151
689.6	0.03131
689.4	0.0312
689.2	0.03114
689	0.03097
688.8	0.03063
688.6	0.03025
688.4	0.03032
688.2	0.03002
688	0.02966
687.8	0.02957
687.6	0.0294
687.4	0.02937
687.2	0.02901
687	0.02919
686.8	0.02874
686.6	0.02861
